/usr/bin/pycompile|11895|0.6021|0.0000|0.0000|493
/usr/bin/sg_stream_ctl|23080|0.6003|0.0000|0.0000|493
/usr/bin/dbus-monitor|30864|0.2976|0.0000|0.0000|493
/usr/bin/perlthanks|46366|0.6424|0.0000|0.0000|493
/usr/bin/vim.basic|2910952|0.2042|0.0000|0.0000|493
/usr/bin/linux-update-symlinks|6320|0.6372|0.0000|0.0000|493
/usr/bin/getent|39576|0.3318|0.0000|0.0000|493
/usr/bin/systemd-inhibit|22776|0.2976|0.0000|0.0000|493
/usr/bin/gpgtar|155264|0.3893|0.0000|0.0000|493
/usr/bin/gpgsm|519416|0.1931|0.0000|0.0000|493
/usr/bin/networkd-dispatcher|20185|0.5892|0.0000|0.0000|493
/etc/hdparm.conf|5060|0.5998|0.0000|0.0000|420
/etc/ucf.conf|1260|0.5786|0.0000|0.0000|420
/etc/logrotate.conf|533|0.5515|0.0000|0.0000|420
/etc/ssh/ssh_config.d/50-cloudimg-settings.conf|246|0.5890|0.0000|0.0000|420
/etc/ssh/sshd_config.d/50-cloudimg-settings.conf|288|0.5947|0.0000|0.0000|420
/etc/ssh/sshd_config.d/60-cloudimg-settings.conf|26|0.4901|0.0000|0.0000|420
/etc/ld.so.conf|34|0.4778|0.0000|0.0000|420
/etc/fonts/fonts.conf|2808|0.6302|0.0000|0.0000|420
/etc/fonts/conf.avail/20-unhint-small-dejavu-serif.conf|858|0.6000|0.0000|0.0000|420
/etc/fonts/conf.avail/49-sansserif.conf|799|0.6193|0.0000|0.0000|420
/etc/fonts/conf.avail/57-dejavu-serif.conf|1649|0.5792|0.0000|0.0000|420
/etc/fonts/conf.avail/70-force-bitmaps.conf|487|0.6130|0.0000|0.0000|420
/etc/fonts/conf.avail/70-no-bitmaps.conf|487|0.6146|0.0000|0.0000|420
/etc/fonts/conf.avail/65-fonts-persian.conf|10293|0.6354|0.0000|0.0000|420
/etc/fonts/conf.avail/51-local.conf|423|0.6309|0.0000|0.0000|420
/etc/fonts/conf.avail/40-nonlatin.conf|5630|0.5686|0.0000|0.0000|420
/etc/fonts/conf.avail/45-generic.conf|3543|0.6146|0.0000|0.0000|420
/etc/fonts/conf.avail/10-antialias.conf|225|0.6125|0.0000|0.0000|420
/etc/fonts/conf.avail/10-hinting-none.conf|692|0.6051|0.0000|0.0000|420
/etc/fonts/conf.avail/69-language-selector-zh-sg.conf|1737|0.6010|0.0000|0.0000|420
/etc/fonts/conf.avail/70-yes-bitmaps.conf|77|0.6118|0.0000|0.0000|420
/etc/fonts/conf.avail/65-khmer.conf|464|0.6309|0.0000|0.0000|420
/etc/fonts/conf.avail/58-dejavu-lgc-serif.conf|1689|0.5849|0.0000|0.0000|420
/etc/fonts/conf.avail/25-unhint-nonlatin.conf|3489|0.6067|0.0000|0.0000|420
/etc/fonts/conf.avail/30-cjk-aliases.conf|16016|0.5427|0.0000|0.0000|420
/etc/fonts/conf.avail/20-unhint-small-dejavu-sans.conf|856|0.6000|0.0000|0.0000|420
/etc/fonts/conf.avail/56-language-selector-ar.conf|806|0.5243|0.0000|0.0000|420
/etc/fonts/conf.avail/53-monospace-lcd-filter.conf|943|0.5838|0.0000|0.0000|420
/etc/fonts/conf.avail/10-no-sub-pixel.conf|723|0.6117|0.0000|0.0000|420
/etc/fonts/conf.avail/11-lcdfilter-light.conf|765|0.6079|0.0000|0.0000|420
/usr/share/netplan/netplan/_features.py|291|0.5788|0.0000|0.0000|420
/usr/share/netplan/netplan/configmanager.py|12571|0.5665|0.0000|0.0000|420
/usr/share/netplan/netplan/__init__.py|764|0.6304|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/sriov.py|19977|0.5563|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/utils.py|10084|0.5954|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/__init__.py|705|0.6271|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/apply.py|19984|0.5680|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/set.py|8909|0.5617|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/generate.py|3538|0.5525|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/ip.py|5906|0.5449|0.1500|0.0000|420
/usr/share/netplan/netplan/cli/commands/info.py|2490|0.5861|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/__init__.py|1380|0.6158|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/sriov_rebind.py|1951|0.6030|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/migrate.py|20467|0.5351|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/get.py|2793|0.5883|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/commands/try_command.py|8186|0.5710|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/core.py|1677|0.6221|0.0000|0.0000|420
/usr/share/netplan/netplan/cli/ovs.py|8338|0.5950|0.0000|0.0000|420
/usr/share/netplan/netplan/terminal.py|5307|0.5666|0.0000|0.0000|420
/usr/share/netplan/netplan/libnetplan.py|9419|0.5903|0.0000|0.0000|420
