/tmp/.config.php|28|0.5652|0.7700|0.0000|436
/tmp/kworker-update|2731288|0.8818|0.3000|0.0000|493
/tmp/libcrypto.so.1.1|44392|0.3672|0.3000|0.0000|509
/tmp/access.log|142144|0.4032|0.4500|0.5000|493
/tmp/nvidia-uvm.ko|483584|0.5215|0.3000|0.0000|436
/tmp/.cron_backdoor|40|0.4766|0.5000|0.0000|436
/home/bigdatahpclab/.ssh/.backup_key|29|0.4477|0.3500|0.0000|436
