/tmp/.hidden_shell.php|51|0.6092|1.0000|0.0000|493
/tmp/.kworker|2731288|0.8818|0.4500|0.0000|493
/dev/shm/cache_helper|51200|0.9974|0.2500|0.0000|493
/home/bigdatahpclab/.ssh/.authorized_keys2|45|0.4913|0.4500|0.0000|436
/tmp/.update_cache|41|0.5115|0.4500|0.0000|436
/home/bigdatahpclab/attack_test/kernel_rootkit.ko|483584|0.5215|0.2500|0.0000|436
/home/bigdatahpclab/attack_test/user_rootkit.so|44392|0.3672|0.2500|0.0000|509
