/usr/bin/symcryptrun|125984|0.3968|0.0000|0.0000
/usr/bin/grub-mkrelpath|245328|0.3988|0.0000|0.0000
/usr/bin/debian-distro-info|23440|0.5744|0.0000|0.0000
/usr/bin/mk_modmap|16163|0.6388|0.1000|0.0000
/usr/bin/w.procps|22760|0.2192|0.0000|0.0000
/usr/bin/sg_sat_phy_event|19304|0.5642|0.0000|0.0000
/usr/bin/dpkg-split|125424|0.3523|0.0000|0.0000
/usr/bin/x86_64-linux-gnu-objdump|402256|0.4076|0.0000|0.0000
/usr/bin/ssh-argv0|1455|0.6595|0.1000|0.0000
/usr/bin/sg_bg_ctl|14696|0.4229|0.0000|0.0000
/usr/bin/sdiff|51296|0.3276|0.0000|0.0000
/usr/bin/hwe-support-status|10830|0.5942|0.0000|0.0000
/usr/bin/sg_verify|19176|0.5672|0.0000|0.0000
/usr/bin/dpkg-trigger|84472|0.3300|0.0000|0.0000
/usr/bin/sg_emc_trespass|14488|0.3174|0.0000|0.0000
/usr/bin/users|39256|0.2679|0.0000|0.0000
/usr/bin/red|89|0.5841|0.1000|0.0000
/usr/bin/ucfq|19367|0.6215|0.0000|0.0000
/usr/bin/cloud-init|394|0.6479|0.0000|0.0000
/usr/bin/sha1sum|51576|0.2884|0.0000|0.0000
/usr/bin/networkctl|76008|0.4014|0.0000|0.0000
/usr/bin/lsipc|96488|0.3883|0.0000|0.0000
/usr/bin/sbsign|59952|0.3614|0.0000|0.0000
/usr/bin/enc2xs|42111|0.6332|0.0000|0.0000
/usr/bin/dash|129816|0.4608|0.0000|0.0000
/usr/bin/grub-mkpasswd-pbkdf2|254160|0.4016|0.0000|0.0000
/usr/bin/byobu-launcher-uninstall|1561|0.6695|0.1000|0.0000
/usr/bin/dumpkeys|178712|0.3607|0.0000|0.0000
/usr/bin/hostnamectl|26848|0.2824|0.0000|0.0000
/usr/bin/wdctl|35048|0.2958|0.0000|0.0000
/usr/bin/vcs-run|6912|0.6599|0.0000|0.0000
/usr/bin/setsid|14568|0.4532|0.0000|0.0000
/usr/bin/grub-mknetdir|411200|0.4193|0.0000|0.0000
/usr/bin/unexpand|43384|0.2884|0.0000|0.0000
/usr/bin/ckbcomp|149904|0.6090|0.0000|0.0000
/usr/bin/stat|88440|0.3657|0.0000|0.0000
/usr/bin/sg_write_same|27400|0.2068|0.0000|0.0000
/usr/bin/mcookie|35120|0.2514|0.0000|0.0000
/usr/bin/rgrep|30|0.5154|0.1000|0.0000
/usr/bin/sg_write_buffer|27752|0.1958|0.0000|0.0000
/usr/bin/migrate-pubring-from-classic-gpg|3060|0.6553|0.0000|0.0000
/usr/bin/tbl|141832|0.3446|0.0000|0.0000
/usr/bin/lcf|7786|0.6019|0.0000|0.0000
/usr/bin/setarch|27136|0.1845|0.0000|0.0000
/usr/bin/systemd-id128|22752|0.2752|0.0000|0.0000
/usr/bin/ssh|793544|0.1940|0.0000|0.0000
/usr/bin/busctl|88416|0.3936|0.0000|0.0000
/usr/bin/dig|150368|0.2696|0.0000|0.0000
/usr/bin/snap|17605304|0.5100|0.0000|0.0000
/usr/bin/toe|22840|0.2297|0.0000|0.0000
/usr/bin/mt-gnu|88864|0.3612|0.0000|0.0000
/usr/bin/troff|753568|0.3757|0.0000|0.0000
/usr/bin/clear_console|14568|0.4299|0.0000|0.0000
/usr/bin/finalrd|2152|0.6060|0.1000|0.0000
/usr/bin/mapscrn|26760|0.2055|0.0000|0.0000
/usr/bin/bzip2recover|18584|0.5755|0.0000|0.0000
/usr/bin/sbkeysync|68304|0.3725|0.0000|0.0000
/usr/bin/tkconch3|386|0.6547|0.0000|0.0000
/usr/bin/pkcon|76088|0.3492|0.0000|0.0000
/usr/bin/systemd-analyze|1587584|0.2096|0.0000|0.0000
/usr/bin/sftp|170504|0.3951|0.0000|0.0000
