time,sys_cpu,proc_cpu,memory_mb
20.479763507843018,0.0,0.0,71.734375
20.58042025566101,4.8,0.0,71.77734375
20.681180000305176,0.0,0.0,71.77734375
20.781999349594116,0.0,0.0,71.77734375
20.8829402923584,0.0,0.0,71.77734375
20.983569622039795,0.0,0.0,71.77734375
21.084356546401978,0.0,0.0,71.77734375
21.185293436050415,0.0,0.0,71.77734375
21.286543130874634,0.0,0.0,71.77734375
21.387431383132935,0.0,0.0,71.77734375
